datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date,fields.gc_obo_date_heure_restitution_c
objets-trouves-restitution,29c4143834409914e32d97a0e64213f1809b5f8e,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Carte d'abonnement,Objet trouvé,2020-02-10T19:38:37+00:00,
objets-trouves-restitution,770575e27db333678573df81f3b82e58f90f1126,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Carte d'abonnement,Objet trouvé,2020-02-10T19:37:20+00:00,
objets-trouves-restitution,912ef141f3c86f62e0fdeedd4da7f9f4913bf584,2023-04-06T09:01:33.082Z,0087384008,Parapluies,Paris Saint-Lazare,"Parapluie télescopique, parapluie de poche",Objet trouvé,2020-02-10T13:03:25+00:00,
objets-trouves-restitution,bb3321fc618290cd896ba6892a46e9c3d8ec8c59,2023-04-06T09:01:33.082Z,0087384008,Parapluies,Paris Saint-Lazare,"Parapluie télescopique, parapluie de poche",Objet trouvé,2020-02-10T12:50:26+00:00,
objets-trouves-restitution,6be48711d2fb6ac781a427e52805fda18c186d08,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à main,Objet trouvé,2020-02-09T22:36:01+00:00,
objets-trouves-restitution,c10d4a289e27d85e1f78e8b4a5a33acf45e9d080,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Carte d'abonnement,Objet trouvé,2020-02-09T18:02:13+00:00,
objets-trouves-restitution,377f56291a977c8e96a53fbf083015771246da1f,2023-04-06T09:01:33.082Z,0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,Téléphone portable,Objet trouvé,2020-02-09T17:56:47+00:00,2020-02-11T13:46:43+00:00
objets-trouves-restitution,52a8cf08c086c17dbbfb6b6439aa5a03ea209b0b,2023-04-06T09:01:33.082Z,0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Tablette tactile protégée (étui, housse)",Objet trouvé,2020-02-09T14:24:20+00:00,2020-02-09T15:31:28+00:00
objets-trouves-restitution,bd9ad8998c81e14e7e47be7815b029de2a2c3a4f,2023-04-06T09:01:33.082Z,0087384008,"Vêtements, chaussures",Paris Saint-Lazare,"Foulard, écharpe",Objet trouvé,2020-02-09T11:12:45+00:00,
objets-trouves-restitution,1236e677ce2934517d6fadf7d48d37dcdfdadb0d,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-08T21:17:53+00:00,
objets-trouves-restitution,18add8399991592f20bfc4404b0d6822a3f548ad,2023-04-06T09:01:33.082Z,0087384008,Optique,Paris Saint-Lazare,Lunettes en étui,Objet trouvé,2020-02-07T22:06:18+00:00,2020-02-09T09:52:52+00:00
objets-trouves-restitution,4cbb192d0785450069fe25051dc434ac6756eb9f,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-02-07T17:35:54+00:00,
objets-trouves-restitution,c458827abf987f8d962b3d56f45b7ed45179500c,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-07T17:13:12+00:00,2020-02-25T11:57:24+00:00
objets-trouves-restitution,5f6741f2c44659d378ece7b221dfc7d7a7f7755e,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-07T16:48:33+00:00,
objets-trouves-restitution,8a93d2322116de05b1978244ca0554db65d32a9e,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-02-07T14:37:42+00:00,
objets-trouves-restitution,d7fd65d80d0078f9dd82a1a797446a035c0203ff,2023-04-06T09:01:33.082Z,0087384008,"Vêtements, chaussures",Paris Saint-Lazare,Gants,Objet trouvé,2020-02-07T11:02:58+00:00,
objets-trouves-restitution,da45b560efe8c22cfe4e01671b853c4897930c2e,2023-04-06T09:01:33.082Z,0087384008,Optique,Paris Saint-Lazare,Lunettes en étui,Objet trouvé,2020-02-07T09:06:21+00:00,
objets-trouves-restitution,902be58768d6ac18486ff1ef8a58074872f14c47,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sacoche ventrale, banane",Objet trouvé,2020-02-06T22:42:24+00:00,2020-02-13T12:58:46+00:00
objets-trouves-restitution,40a059ff88aa19165ae64baba121f8bb858a2f9b,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-06T15:46:08+00:00,
objets-trouves-restitution,bebe36d86a416373f6881e1a683bac72c1a4099f,2023-04-06T09:01:33.082Z,0087384008,"Livres, articles de papéterie",Paris Saint-Lazare,Chemise à rabat,Objet trouvé,2020-02-06T15:24:34+00:00,2020-02-07T07:33:57+00:00
objets-trouves-restitution,dca62ed9042cf8d218806d291100ce35ff08287c,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-02-06T12:45:04+00:00,
objets-trouves-restitution,5f211d1bcc34ab32164cefe3573202993b38bcd9,2023-04-06T09:01:33.082Z,0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2020-02-06T12:36:22+00:00,
objets-trouves-restitution,bb5dabe3bf7c2681129fcf277dee8f28072bd3b3,2023-04-06T09:01:33.082Z,0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,Téléphone portable,Objet trouvé,2020-02-06T12:24:25+00:00,
objets-trouves-restitution,418e7acd821160a1a138e27edd297282eba167ad,2023-04-06T09:01:33.082Z,0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Tablette tactile protégée (étui, housse)",Objet trouvé,2020-02-06T12:09:32+00:00,
objets-trouves-restitution,69257a6d3e927eb8681a3a4c8b4c1b6e7ace60bc,2023-04-06T09:01:33.082Z,0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2020-02-06T11:55:07+00:00,
objets-trouves-restitution,f80c264d895e25054f23fdf8d7e8737c78e928f7,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-02-06T11:02:42+00:00,2020-02-06T12:47:19+00:00
objets-trouves-restitution,2a80e1fbd8c64697f4491ca97db39bef230ff2a3,2023-04-06T09:01:33.082Z,0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,Téléphone portable,Objet trouvé,2020-02-06T10:23:09+00:00,
objets-trouves-restitution,93dc10ed831bbc6c65c7781072f47697198c6264,2023-04-06T09:01:33.082Z,0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-02-06T10:17:15+00:00,
objets-trouves-restitution,f7d5c13f1e38e49d49b32be02799c82fd3569ece,2023-04-06T09:01:33.082Z,0087384008,"Livres, articles de papéterie",Paris Saint-Lazare,Chemise à rabat,Objet trouvé,2020-02-06T09:25:48+00:00,2020-02-06T17:49:50+00:00
objets-trouves-restitution,079411d02e30063480f5b5151e88b9ef2cd8b74b,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-06T07:43:36+00:00,
objets-trouves-restitution,843624d84fe68731617818cedb64003192b8fb66,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-02-05T16:25:20+00:00,2020-02-05T16:42:04+00:00
objets-trouves-restitution,019ec8ea5624c03f785fa52426a70ec59905cf7a,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Nécessaire, mallette de toilette, sac de maquillage",Objet trouvé,2020-02-05T14:06:58+00:00,2020-02-07T07:54:49+00:00
