datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_date_heure_restitution_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date
objets-trouves-restitution,f92080b7b6e08afeab147dbfde10bd734ba7dfc1,2023-04-06T09:01:33.082Z,0087547000,2019-12-30T11:47:37+00:00,"Clés, porte-clés, badge magnétique",Paris Austerlitz,"Clés, porte-clés",Objet trouvé,2019-12-30T11:43:48+00:00
objets-trouves-restitution,a678095e3b2f81aabe6465a7840c539d452169c9,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-12-27T15:48:37+00:00
objets-trouves-restitution,2c0d38dccf2750a1c998be13e3a1f664e3285fbc,2023-04-06T09:01:33.082Z,0087547000,2019-12-19T11:37:54+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-12-19T11:10:30+00:00
objets-trouves-restitution,73fad087e437455c336d73923a75d74f45134f93,2023-04-06T09:01:33.082Z,0087547000,2019-12-13T08:21:08+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-12-13T08:16:33+00:00
objets-trouves-restitution,0922d2f338ced66da085cfc2f2acd2de4b63c079,2023-04-06T09:01:33.082Z,0087547000,2019-12-10T08:11:49+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-12-09T11:23:27+00:00
objets-trouves-restitution,81cd0cf6d3e42facc4b178ddbfe76f8a001104cc,2023-04-06T09:01:33.082Z,0087547000,2019-12-04T14:10:38+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,Pièce d'identité personnelle et autre,Objet trouvé,2019-12-04T13:58:08+00:00
objets-trouves-restitution,c22c88c83ba989b48aaae0c87c7b5f09e4ca07fa,2023-04-06T09:01:33.082Z,0087547000,,"Vélos, trottinettes, accessoires 2 roues",Paris Austerlitz,Vélo,Objet trouvé,2019-12-03T16:13:30+00:00
objets-trouves-restitution,405a2d7ab72ac5aec8a1f5861214f5b8ee6b64ab,2023-04-06T09:01:33.082Z,0087547000,2019-12-04T11:41:56+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-12-03T13:16:57+00:00
objets-trouves-restitution,5842ac1596ed434e923630bf09c4a6dcdbbf2614,2023-04-06T09:01:33.082Z,0087547000,2019-12-13T17:36:17+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-12-03T09:29:57+00:00
objets-trouves-restitution,a22622e34c8f7b52072140135e346b8c623e5988,2023-04-06T09:01:33.082Z,0087547000,2019-12-03T09:20:06+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-12-03T09:11:46+00:00
objets-trouves-restitution,de51f05783399b9b66e2933202dc207e6fd83eb2,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2019-12-02T15:29:15+00:00
objets-trouves-restitution,8498fd1bf80408c998b3ef55f7a4b34a26dd2d93,2023-04-06T09:01:33.082Z,0087547000,2019-12-02T09:58:50+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-12-02T09:55:48+00:00
objets-trouves-restitution,c28df64d549fdbce0487ed617417185a6701702b,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-11-30T18:39:28+00:00
objets-trouves-restitution,1c4238f3636ce79429387f499b5a2f48431e966a,2023-04-06T09:01:33.082Z,0087547000,2019-11-29T07:44:17+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,Carte Vitale,Objet trouvé,2019-11-27T07:53:36+00:00
objets-trouves-restitution,a336f8c5853cf40b690877f13c009101e08b5519,2023-04-06T09:01:33.082Z,0087547000,2019-11-26T18:05:04+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2019-11-26T17:57:16+00:00
objets-trouves-restitution,53930306b7071b8f171fc6e03569be488d1de66b,2023-04-06T09:01:33.082Z,0087547000,2019-11-26T16:37:26+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-11-26T16:32:45+00:00
objets-trouves-restitution,cfeaf29d326887e60eee64bd5c7a179c2514a0c1,2023-04-06T09:01:33.082Z,0087547000,2019-11-26T15:01:18+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-11-26T14:51:37+00:00
objets-trouves-restitution,818b3f062bc1a91e8e4331c46282132ca33aa4c3,2023-04-06T09:01:33.082Z,0087547000,2019-11-26T12:06:29+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Tablette tactile protégée (étui, housse)",Objet trouvé,2019-11-25T18:45:34+00:00
objets-trouves-restitution,476a077920bcb1f36f4acfe4d3a1d1e137ce9830,2023-04-06T09:01:33.082Z,0087547000,2019-12-02T12:59:06+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-25T17:21:31+00:00
objets-trouves-restitution,1ef05d9c554cf8438d5a59365b5000557f36fa7f,2023-04-06T09:01:33.082Z,0087547000,2019-11-26T14:45:53+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-11-25T17:02:17+00:00
objets-trouves-restitution,b9274da8ff04535aaa5fab4a486ed10cf81e67af,2023-04-06T09:01:33.082Z,0087547000,2019-11-25T15:38:04+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-11-25T15:28:19+00:00
objets-trouves-restitution,332325775b156341f72931da7a8e8bf41d50f8e1,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-23T17:16:13+00:00
objets-trouves-restitution,323ead5d1517271a62edfa13d5c7fcd94d9be4a0,2023-04-06T09:01:33.082Z,0087547000,2019-11-22T14:52:40+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-22T14:44:17+00:00
objets-trouves-restitution,79db5f308715a81c2f4df6b414427a0850601331,2023-04-06T09:01:33.082Z,0087547000,,Pièces d'identités et papiers personnels,Paris Austerlitz,Pièce d'identité personnelle et autre,Objet trouvé,2019-11-21T18:24:41+00:00
objets-trouves-restitution,cf81d2ff14b7da1c2f9db55169adbe732501916a,2023-04-06T09:01:33.082Z,0087547000,2020-01-17T16:31:53+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-11-21T14:13:30+00:00
objets-trouves-restitution,4d759e24e8d1d9224f8ae911073639ebb82219c7,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-11-21T14:04:52+00:00
objets-trouves-restitution,0e2556cca1699f0fd15b0d597a6af3cabf40ce74,2023-04-06T09:01:33.082Z,0087547000,2019-11-22T15:23:59+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-11-21T13:49:35+00:00
objets-trouves-restitution,14dd46264773ff53fe275ad7e821ec01303df163,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-21T13:27:19+00:00
objets-trouves-restitution,6c3f5b1ed00185ee6b8f06a45de1a32eee2ab9a1,2023-04-06T09:01:33.082Z,0087547000,2019-11-22T16:54:44+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-21T10:38:54+00:00
objets-trouves-restitution,c957c3cbce5af457a3551c1f4e31c1467ae2a236,2023-04-06T09:01:33.082Z,0087547000,2019-11-21T08:22:30+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2019-11-21T08:18:22+00:00
objets-trouves-restitution,31d44bedb777f859721fd2db46906168d3b768a7,2023-04-06T09:01:33.082Z,0087547000,2019-12-10T08:03:16+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2019-11-20T19:59:39+00:00
objets-trouves-restitution,8a829fbf3a90f6a604d55c42eaedb8dee2afb1d0,2023-04-06T09:01:33.082Z,0087547000,2019-11-20T16:07:48+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-20T13:27:10+00:00
objets-trouves-restitution,e84a05a0acd3ea539a3c8d8ad97117900a493031,2023-04-06T09:01:33.082Z,0087547000,2019-11-22T15:30:22+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-20T13:18:54+00:00
objets-trouves-restitution,6aea0adab19ad745671b2163c5320b0490e5d17c,2023-04-06T09:01:33.082Z,0087547000,2019-11-20T15:12:20+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-11-20T13:08:07+00:00
objets-trouves-restitution,ecccae321afc2c8abfccc83113953d670390e4e9,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-11-20T11:32:46+00:00
objets-trouves-restitution,d55945ea0f942b442efdf01ab32df5a081b5f54c,2023-04-06T09:01:33.082Z,0087547000,2019-11-19T17:45:46+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook protégé (étui, housse,…)",Objet trouvé,2019-11-19T14:54:49+00:00
objets-trouves-restitution,e119001582faf9f1c00f2eabf25ade698e43441a,2023-04-06T09:01:33.082Z,0087547000,2019-11-14T15:08:34+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-14T14:45:55+00:00
objets-trouves-restitution,757e112e8d9130ea21758f1a7f08f7a29327fd89,2023-04-06T09:01:33.082Z,0087547000,2019-11-13T10:26:00+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2019-11-13T10:19:24+00:00
objets-trouves-restitution,8076b8dffefd4dcd9b24493c7986d0b87c5f0258,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-13T10:06:43+00:00
objets-trouves-restitution,32cba49b4df2d54ead2ee077157130eac87c533d,2023-04-06T09:01:33.082Z,0087547000,2019-11-15T10:04:48+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-12T16:42:03+00:00
objets-trouves-restitution,6673220990f8080cb09c7a92bea93f5ffd3065f3,2023-04-06T09:01:33.082Z,0087547000,2019-11-12T09:59:51+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-11-12T09:53:38+00:00
objets-trouves-restitution,0a43c992a85fa4a94235f17a39da8d44acb77d94,2023-04-06T09:01:33.082Z,0087547000,2019-11-22T15:27:55+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-11-08T09:46:22+00:00
objets-trouves-restitution,0f5d794f4758c8175b57e26609287bb8fcbb52a8,2023-04-06T09:01:33.082Z,0087547000,2019-11-07T18:34:51+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-11-06T17:46:58+00:00
objets-trouves-restitution,3dcfbaec39a3db566bff74d4ed5f3ceda579770f,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-11-06T17:14:13+00:00
objets-trouves-restitution,f1878f52acdd12c3cee36125e22eb1b617121dd5,2023-04-06T09:01:33.082Z,0087547000,2019-11-07T17:36:01+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Attaché-case, serviette",Objet trouvé,2019-11-06T16:04:34+00:00
objets-trouves-restitution,77030bd6fa527b086bc697f0121b57d6aa65ec6d,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-11-06T08:46:37+00:00
objets-trouves-restitution,74c24e5a450deb5e60e6f2090c56700b6f5113b2,2023-04-06T09:01:33.082Z,0087547000,2019-11-27T14:06:01+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-05T15:18:30+00:00
objets-trouves-restitution,0e9679b76b09416dbad2455227e5240416c53c30,2023-04-06T09:01:33.082Z,0087547000,,Pièces d'identités et papiers personnels,Paris Austerlitz,Pièce d'identité personnelle et autre,Objet trouvé,2019-11-04T14:01:17+00:00
objets-trouves-restitution,be31a19ac74beb3c992aa7c62df56438024703f9,2023-04-06T09:01:33.082Z,0087547000,2019-11-04T19:03:30+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-11-04T13:52:12+00:00
objets-trouves-restitution,6f601971a3de80f19c65d6429ab4f50876dfa2cb,2023-04-06T09:01:33.082Z,0087547000,2019-10-31T14:00:09+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-10-31T13:56:46+00:00
objets-trouves-restitution,efbee8067a152e6767976f2a2df8c4a32159f64b,2023-04-06T09:01:33.082Z,0087547000,2019-11-04T07:22:36+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-30T16:59:48+00:00
objets-trouves-restitution,fc9171937c03fc27e1cfd4df606fa0b67f7523cf,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-10-30T16:41:58+00:00
objets-trouves-restitution,c1fecaf57fe22c4a8899cf5aa88757bbd13a470a,2023-04-06T09:01:33.082Z,0087547000,2019-10-29T16:33:51+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2019-10-29T16:31:10+00:00
objets-trouves-restitution,95ea7b8a61ee9745db9c8203d5be6e7cd29deaf2,2023-04-06T09:01:33.082Z,0087547000,2019-10-29T18:28:57+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-10-29T15:35:28+00:00
objets-trouves-restitution,6ea5e8dd277d2383e936bff684c7de0e09cd4213,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-29T11:58:38+00:00
objets-trouves-restitution,5252e6aed3885e0114579e7307730cfc7168e152,2023-04-06T09:01:33.082Z,0087547000,2019-10-28T11:11:50+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-10-28T11:09:59+00:00
objets-trouves-restitution,800f35b5ec716e62c3c8bb045b3671ea31cd9365,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-10-25T13:54:06+00:00
objets-trouves-restitution,2de61bc5a311129076bf6e582df9451e03e540ba,2023-04-06T09:01:33.082Z,0087547000,2019-10-28T09:50:46+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,Carte de crédit,Objet trouvé,2019-10-25T13:26:51+00:00
objets-trouves-restitution,158a5e2e625aab51c03dfc93a6084703db636dc2,2023-04-06T09:01:33.082Z,0087547000,2019-10-25T12:35:36+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-10-25T12:33:24+00:00
objets-trouves-restitution,fdfd677485bb197afe070f3e5803b82d2fa7f920,2023-04-06T09:01:33.082Z,0087547000,2019-10-25T09:21:38+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-25T09:15:05+00:00
objets-trouves-restitution,59d2ffc68a34ca9ce5a50e9960ad87ee6ed1ef9d,2023-04-06T09:01:33.082Z,0087547000,2019-10-29T08:58:03+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-10-24T17:52:45+00:00
objets-trouves-restitution,c275cc933d6540fd9face4b62488756cb23ec745,2023-04-06T09:01:33.082Z,0087547000,2019-10-26T12:13:47+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-10-24T16:49:10+00:00
objets-trouves-restitution,ccf6de628bc88926e520b379044437a76cbb02ed,2023-04-06T09:01:33.082Z,0087547000,2019-10-29T14:03:13+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-10-24T16:40:47+00:00
objets-trouves-restitution,9395cdba7d6292a067f665df8c18d8bf3286cfb7,2023-04-06T09:01:33.082Z,0087547000,2019-10-30T20:06:51+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,Pièce d'identité personnelle et autre,Objet trouvé,2019-10-24T14:56:35+00:00
objets-trouves-restitution,fc586c809e40897f05d82ecd2f9e98ed8793cad0,2023-04-06T09:01:33.082Z,0087547000,,Articles médicaux,Paris Austerlitz,Canne,Objet trouvé,2019-10-23T15:42:25+00:00
objets-trouves-restitution,bf326627a8e9f9a0a6d4fd97f165d72874fb151a,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche pour ordinateur, photo, vidéo",Objet trouvé,2019-10-23T15:10:57+00:00
objets-trouves-restitution,4eeb87f6919bd6b8d651b3803677aa1b1f469fbf,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-10-23T14:41:15+00:00
objets-trouves-restitution,3a929c818d2da3eee45f25cbeb9e454732c5c71e,2023-04-06T09:01:33.082Z,0087547000,2019-10-23T08:04:15+00:00,"Clés, porte-clés, badge magnétique",Paris Austerlitz,"Clés, porte-clés",Objet trouvé,2019-10-23T08:00:38+00:00
objets-trouves-restitution,8a6e1259609fa6ead5cb1ec5fb57b5cb4ad6d150,2023-04-06T09:01:33.082Z,0087547000,2019-10-21T10:58:43+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,Pièce d'identité personnelle et autre,Objet trouvé,2019-10-21T10:55:19+00:00
objets-trouves-restitution,b9baa561ffbece29f18990348e1add5d1ec9be41,2023-04-06T09:01:33.082Z,0087547000,2019-10-18T07:46:51+00:00,"Livres, articles de papéterie",Paris Austerlitz,Chemise à rabat,Objet trouvé,2019-10-18T07:42:49+00:00
objets-trouves-restitution,6e8d7aff68767ad96d1b619002827b81c2df0872,2023-04-06T09:01:33.082Z,0087547000,2019-10-17T16:26:48+00:00,"Clés, porte-clés, badge magnétique",Paris Austerlitz,"Clés, porte-clés",Objet trouvé,2019-10-17T16:20:42+00:00
objets-trouves-restitution,8d2319ddc3c826aee5888505e6f13e343fd93527,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-17T13:02:16+00:00
objets-trouves-restitution,86e4157d36c0272489ff6c58c7b2774e6d6a9ae8,2023-04-06T09:01:33.082Z,0087547000,2019-10-18T08:03:13+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-10-17T12:53:51+00:00
objets-trouves-restitution,5374b7fc256e2a1f847316de230d6c9008e96dd8,2023-04-06T09:01:33.082Z,0087547000,2019-10-16T17:03:11+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-10-16T16:59:22+00:00
objets-trouves-restitution,94dfb12f456b5b828c1fb1ca38c557ff093b5fd8,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-16T15:23:46+00:00
objets-trouves-restitution,7057fec3e9c30bc57b40016b348f1597ca94afe5,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-16T15:13:33+00:00
objets-trouves-restitution,438ca5e2c7b47aa0dd7586abf8f790d710f5f775,2023-04-06T09:01:33.082Z,0087547000,2019-10-23T07:56:57+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-10-16T13:53:52+00:00
objets-trouves-restitution,f48c894dfaeedbe00d1a127b2cc98479f548a3f2,2023-04-06T09:01:33.082Z,0087547000,2019-10-18T11:17:34+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2019-10-16T13:45:51+00:00
objets-trouves-restitution,e13c763c6a08bd5691b0a94a78133053e8e49c50,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2019-10-16T13:33:52+00:00
objets-trouves-restitution,7ffac31c8662a0a704285d3ce526ce67412361dd,2023-04-06T09:01:33.082Z,0087547000,2019-10-22T06:30:09+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-10-16T12:31:18+00:00
objets-trouves-restitution,3f156d79ba1339e722ba40cc89c0313e0a52cbf0,2023-04-06T09:01:33.082Z,0087547000,2019-10-16T10:53:29+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-10-16T10:46:50+00:00
objets-trouves-restitution,ea7fd03f69a60839c6e2bf14031aed40c9f9ca55,2023-04-06T09:01:33.082Z,0087547000,2019-10-16T09:35:03+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-16T09:31:20+00:00
objets-trouves-restitution,8e05bbeae3c5256b3a2b1afb21288c5acd8525c0,2023-04-06T09:01:33.082Z,0087547000,2019-10-15T14:32:30+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2019-10-15T14:28:07+00:00
objets-trouves-restitution,90e8fbbd0512147208c423ba43debcb2cc206392,2023-04-06T09:01:33.082Z,0087547000,2019-10-11T14:54:38+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-11T09:12:54+00:00
objets-trouves-restitution,909e37189cc4c6bef497e30cfc04a2412e1cc58b,2023-04-06T09:01:33.082Z,0087547000,2019-10-10T15:49:41+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2019-10-10T15:42:44+00:00
objets-trouves-restitution,e90484a1687f448ca1b137e3085506f349f3879f,2023-04-06T09:01:33.082Z,0087547000,,"Vêtements, chaussures",Paris Austerlitz,Autres vêtements,Objet trouvé,2019-10-10T12:35:59+00:00
objets-trouves-restitution,48de683d690c870d6e1ad4fb78e4ed4bf55d7e61,2023-04-06T09:01:33.082Z,0087547000,2019-10-10T09:44:36+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-10T09:21:09+00:00
objets-trouves-restitution,f41e6d8eae340c1159e8d37fb0c93952bf8a4aef,2023-04-06T09:01:33.082Z,0087547000,2019-10-09T17:28:05+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-09T14:07:28+00:00
objets-trouves-restitution,595e70db516ac9e98afd474db9398e89f78d3042,2023-04-06T09:01:33.082Z,0087547000,2019-10-16T14:26:55+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2019-10-09T10:49:34+00:00
objets-trouves-restitution,03393247b1157c44106fceccd71731cac9722ec4,2023-04-06T09:01:33.082Z,0087547000,2019-10-09T09:52:21+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2019-10-09T09:04:20+00:00
objets-trouves-restitution,4fc0ecdcb8d37db672ccef94fd028fe0c5469fd3,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-10-07T14:16:37+00:00
objets-trouves-restitution,570ca4a9b6a39f8ad52d2fd41616d7930b971bca,2023-04-06T09:01:33.082Z,0087547000,2019-10-09T14:27:40+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Tablette tactile,Objet trouvé,2019-10-07T13:07:26+00:00
objets-trouves-restitution,b6c875a31fc2d5c92ecc9c153b15d2139b507554,2023-04-06T09:01:33.082Z,0087547000,2019-10-09T08:00:24+00:00,"Vêtements, chaussures",Paris Austerlitz,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2019-10-07T13:02:45+00:00
objets-trouves-restitution,e0f62129b38d0b171c22fdf98b1dc9d41a6aa819,2023-04-06T09:01:33.082Z,0087547000,2019-10-07T12:01:41+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-10-07T11:58:30+00:00
objets-trouves-restitution,141da6efadb7f3573d011ba7e07c8036bba5b4ca,2023-04-06T09:01:33.082Z,0087547000,2019-10-07T09:51:40+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-10-07T09:49:22+00:00
objets-trouves-restitution,45ec4a887f17f1302715e742086ee7a55821b049,2023-04-06T09:01:33.082Z,0087547000,2019-10-04T16:38:26+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-10-04T09:49:32+00:00
objets-trouves-restitution,d098387f41c70c4c37d8fcc2cb837442381eb332,2023-04-06T09:01:33.082Z,0087547000,2019-10-09T08:01:41+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-01T14:03:39+00:00
objets-trouves-restitution,54528f49b954eb0d6e0a98ac823c90d399201e00,2023-04-06T09:01:33.082Z,0087547000,2019-10-01T13:20:04+00:00,"Vêtements, chaussures",Paris Austerlitz,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2019-10-01T13:14:55+00:00
